stdoutredi ok!
r:0:c:b300:b1100 - 0.122412257
r:0:c:b300:b1100:f - 0.406110883
r:0:c:b300:b1100:c - 0.593889117
r:0:c:b390 - 0.00111596403
r:0:c:b390:f - 0.470361382
r:0:c:b390:c - 0.0796519741
r:0:c:b390:c:c - 0.68595922
r:0:c:b390:c:c:c - 0.70214808
r:0:c:b390:c:c:c:c - 0.735383987
r:0:c:b390:c:c:c:c:c - 0.46501404
r:0:c:b390:c:c:c:c:b1100 - 0.534985185
r:0:c:b390:c:c:c:c:b1100:f - 0.368990034
r:0:c:b390:c:c:c:c:b1100:c - 0.631011903
r:0:c:b390:c:c:c:b1100 - 0.264615744
r:0:c:b390:c:c:c:b1100:f - 0.476098239
r:0:c:b390:c:c:c:b1100:c - 0.523900747
r:0:c:b390:c:c:b1100 - 0.29785341
r:0:c:b390:c:c:b1100:f - 0.338646859
r:0:c:b390:c:c:b1100:c - 0.661353171
r:0:c:b390:c:b1100 - 0.31404081
r:0:c:b390:c:b1100:f - 0.367894053
r:0:c:b390:c:b1100:c - 0.632106245
r:0:c:b390:b1100 - 0.449986905
r:0:c:b390:b1100:f - 0.383635491
r:0:c:b390:b1100:c - 0.616364539
r:0:c:b600 - 0.000874719699
r:0:c:b600:f - 0.527635217
r:0:c:b600:c - 0.0953582525
r:0:c:b600:c:c - 0.148145899
r:0:c:b600:c:c:c - 0.0569127277
r:0:c:b600:c:c:c:c - 0.736484528
r:0:c:b600:c:c:c:c:c - 0.152967691
r:0:c:b600:c:c:c:c:b1100 - 0.847030878
r:0:c:b600:c:c:c:c:b1100:f - 0.776844442
r:0:c:b600:c:c:c:c:b1100:c - 0.223154813
r:0:c:b600:c:c:c:b1100 - 0.263517588
r:0:c:b600:c:c:c:b1100:f - 0.379636914
r:0:c:b600:c:c:c:b1100:c - 0.620361507
r:0:c:b600:c:c:b1100 - 0.943087339
r:0:c:b600:c:c:b1100:f - 0.779499888
r:0:c:b600:c:c:b1100:c - 0.220499977
r:0:c:b600:c:b1100 - 0.851854026
r:0:c:b600:c:b1100:f - 0.120033644
r:0:c:b600:c:b1100:c - 0.879966736
r:0:c:b600:b1100 - 0.377006292
r:0:c:b600:b1100:f - 0.0592206083
r:0:c:b600:b1100:c - 0.940779865
r:0:c:b1100 - 0.00274969009
r:0:c:b1100:f - 0.522076249
r:0:c:b1100:c - 0.477923721
r:0:b174 - 0.0161850508
r:0:b174:f - 0.171748221
r:0:b174:c - 0.738923252
r:0:b174:c:c - 0.562294543
r:0:b174:c:c:c - 0.465682983
r:0:b174:c:c:c:c - 0.597680748
r:0:b174:c:c:c:c:c - 0.489981115
r:0:b174:c:c:c:c:b449 - 0.0122756194
r:0:b174:c:c:c:c:b449:f - 0.527487934
r:0:b174:c:c:c:c:b449:c - 0.313409448
r:0:b174:c:c:c:c:b449:b1100 - 0.159102395
r:0:b174:c:c:c:c:b449:b1100:f - 0.471774787
r:0:b174:c:c:c:c:b449:b1100:c - 0.528224111
r:0:b174:c:c:c:c:b648 - 0.0628353208
r:0:b174:c:c:c:c:b648:f - 0.568354785
r:0:b174:c:c:c:c:b648:c - 0.261753321
r:0:b174:c:c:c:c:b648:b1100 - 0.169892162
r:0:b174:c:c:c:c:b648:b1100:f - 0.428093821
r:0:b174:c:c:c:c:b648:b1100:c - 0.57190609
r:0:b174:c:c:c:c:b1100 - 0.434909046
r:0:b174:c:c:c:c:b1100:f - 0.65880245
r:0:b174:c:c:c:c:b1100:c - 0.341197759
r:0:b174:c:c:c:b449 - 0.143337756
r:0:b174:c:c:c:b449:f - 0.252403945
r:0:b174:c:c:c:b449:c - 0.377388239
r:0:b174:c:c:c:b449:b1100 - 0.370208383
r:0:b174:c:c:c:b449:b1100:f - 0.455212831
r:0:b174:c:c:c:b449:b1100:c - 0.544787347
r:0:b174:c:c:c:b648 - 0.0845680609
r:0:b174:c:c:c:b648:f - 0.368459851
r:0:b174:c:c:c:b648:c - 0.331419379
r:0:b174:c:c:c:b648:b1100 - 0.300119936
r:0:b174:c:c:c:b648:b1100:f - 0.417878479
r:0:b174:c:c:c:b648:b1100:c - 0.58212024
r:0:b174:c:c:c:b1100 - 0.174412385
r:0:b174:c:c:c:b1100:f - 0.532338917
r:0:b174:c:c:c:b1100:c - 0.467661619
r:0:b174:c:c:b449 - 0.450996786
r:0:b174:c:c:b449:f - 0.315538436
r:0:b174:c:c:b449:c - 0.494558245
r:0:b174:c:c:b449:c:c - 0.929969251
r:0:b174:c:c:b449:c:c:c - 0.27725327
r:0:b174:c:c:b449:c:c:b1100 - 0.722746968
r:0:b174:c:c:b449:c:c:b1100:f - 0.396073908
r:0:b174:c:c:b449:c:c:b1100:c - 0.603925526
r:0:b174:c:c:b449:c:b1100 - 0.0700301602
r:0:b174:c:c:b449:c:b1100:f - 0.357325107
r:0:b174:c:c:b449:c:b1100:c - 0.642674446
r:0:b174:c:c:b449:b1100 - 0.189902917
r:0:b174:c:c:b449:b1100:f - 0.346631557
r:0:b174:c:c:b449:b1100:c - 0.653368175
r:0:b174:c:c:b648 - 0.0676194876
r:0:b174:c:c:b648:f - 0.514278769
r:0:b174:c:c:b648:c - 0.204720974
r:0:b174:c:c:b648:c:c - 0.846349239
r:0:b174:c:c:b648:c:c:c - 0.182401538
r:0:b174:c:c:b648:c:c:b1100 - 0.817599893
r:0:b174:c:c:b648:c:c:b1100:f - 0.327615976
r:0:b174:c:c:b648:c:c:b1100:c - 0.672382891
r:0:b174:c:c:b648:c:b1100 - 0.153651029
r:0:b174:c:c:b648:c:b1100:f - 0.269299626
r:0:b174:c:c:b648:c:b1100:c - 0.73070097
r:0:b174:c:c:b648:b1100 - 0.280999839
r:0:b174:c:c:b648:b1100:f - 0.234967321
r:0:b174:c:c:b648:b1100:c - 0.765032351
r:0:b174:c:c:b1100 - 0.0157012604
r:0:b174:c:c:b1100:f - 0.545198441
r:0:b174:c:c:b1100:c - 0.454801232
r:0:b174:c:b449 - 0.164498016
r:0:b174:c:b449:f - 0.198953837
r:0:b174:c:b449:c - 0.667702496
r:0:b174:c:b449:c:c - 0.311218053
r:0:b174:c:b449:c:c:c - 0.33621186
r:0:b174:c:b449:c:c:b1100 - 0.663789332
r:0:b174:c:b449:c:c:b1100:f - 0.575030744
r:0:b174:c:b449:c:c:b1100:c - 0.424969524
r:0:b174:c:b449:c:b1100 - 0.688782096
r:0:b174:c:b449:c:b1100:f - 0.353590935
r:0:b174:c:b449:c:b1100:c - 0.646408081
r:0:b174:c:b449:b1100 - 0.133343935
r:0:b174:c:b449:b1100:f - 0.292881846
r:0:b174:c:b449:b1100:c - 0.707118213
r:0:b174:c:b648 - 0.202791065
r:0:b174:c:b648:f - 0.356074005
r:0:b174:c:b648:c - 0.364151031
r:0:b174:c:b648:c:c - 0.292096198
r:0:b174:c:b648:c:c:c - 0.22969158
r:0:b174:c:b648:c:c:b1100 - 0.770308316
r:0:b174:c:b648:c:c:b1100:f - 0.562775373
r:0:b174:c:b648:c:c:b1100:c - 0.437224925
r:0:b174:c:b648:c:b1100 - 0.707904994
r:0:b174:c:b648:c:b1100:f - 0.234290555
r:0:b174:c:b648:c:b1100:c - 0.76570946
r:0:b174:c:b648:b1100 - 0.279774338
r:0:b174:c:b648:b1100:f - 0.209887341
r:0:b174:c:b648:b1100:c - 0.790112793
r:0:b174:c:b1100 - 0.0704163685
r:0:b174:c:b1100:f - 0.455865234
r:0:b174:c:b1100:c - 0.544134915
r:0:b174:b411 - 0.0531984717
r:0:b174:b411:f - 0.273647577
r:0:b174:b411:c - 0.379377097
r:0:b174:b411:c:c - 0.753973007
r:0:b174:b411:c:c:c - 0.296157122
r:0:b174:b411:c:c:c:c - 0.65306586
r:0:b174:b411:c:c:c:c:c - 0.432409942
r:0:b174:b411:c:c:c:c:b1100 - 0.567590237
r:0:b174:b411:c:c:c:c:b1100:f - 0.41629076
r:0:b174:b411:c:c:c:c:b1100:c - 0.583708942
r:0:b174:b411:c:c:c:b1100 - 0.346935719
r:0:b174:b411:c:c:c:b1100:f - 0.437657803
r:0:b174:b411:c:c:c:b1100:c - 0.562341452
r:0:b174:b411:c:c:b1100 - 0.703841984
r:0:b174:b411:c:c:b1100:f - 0.417300254
r:0:b174:b411:c:c:b1100:c - 0.582699716
r:0:b174:b411:c:b1100 - 0.246026918
r:0:b174:b411:c:b1100:f - 0.181308851
r:0:b174:b411:c:b1100:c - 0.818690538
r:0:b174:b411:b1100 - 0.346975803
r:0:b174:b411:b1100:f - 0.21729748
r:0:b174:b411:b1100:c - 0.782702029
r:0:b174:b1100 - 0.0361292139
r:0:b174:b1100:f - 0.373164237
r:0:b174:b1100:c - 0.626835644
r:0:b300 - 0.00275452947
r:0:b300:f - 0.31346488
r:0:b300:c - 0.589836836
r:0:b300:c:c - 0.418173671
r:0:b300:c:c:c - 0.499618649
r:0:b300:c:c:c:c - 0.68210876
r:0:b300:c:c:c:c:c - 0.377355993
r:0:b300:c:c:c:c:b648 - 0.0286460482
r:0:b300:c:c:c:c:b648:f - 0.692168713
r:0:b300:c:c:c:c:b648:c - 0.208155945
r:0:b300:c:c:c:c:b648:b1100 - 0.09967646
r:0:b300:c:c:c:c:b648:b1100:f - 0.383524686
r:0:b300:c:c:c:c:b648:b1100:c - 0.616476357
r:0:b300:c:c:c:c:b1100 - 0.593998373
r:0:b300:c:c:c:c:b1100:f - 0.721735716
r:0:b300:c:c:c:c:b1100:c - 0.278263181
r:0:b300:c:c:c:b648 - 0.123172201
r:0:b300:c:c:c:b648:f - 0.250239819
r:0:b300:c:c:c:b648:c - 0.31501618
r:0:b300:c:c:c:b648:b1100 - 0.434744745
r:0:b300:c:c:c:b648:b1100:f - 0.365800828
r:0:b300:c:c:c:b648:b1100:c - 0.634198725
r:0:b300:c:c:c:b1100 - 0.194718316
r:0:b300:c:c:c:b1100:f - 0.43373242
r:0:b300:c:c:c:b1100:c - 0.566268086
r:0:b300:c:c:b648 - 0.401848555
r:0:b300:c:c:b648:f - 0.519391418
r:0:b300:c:c:b648:c - 0.145791486
r:0:b300:c:c:b648:c:c - 0.848982096
r:0:b300:c:c:b648:c:c:c - 0.164470568
r:0:b300:c:c:b648:c:c:b1100 - 0.835528553
r:0:b300:c:c:b648:c:c:b1100:f - 0.33984229
r:0:b300:c:c:b648:c:c:b1100:c - 0.660158575
r:0:b300:c:c:b648:c:b1100 - 0.151017621
r:0:b300:c:c:b648:c:b1100:f - 0.252267152
r:0:b300:c:c:b648:c:b1100:c - 0.747732699
r:0:b300:c:c:b648:b1100 - 0.33481732
r:0:b300:c:c:b648:b1100:f - 0.238842174
r:0:b300:c:c:b648:b1100:c - 0.761157334
r:0:b300:c:c:b1100 - 0.0985364839
r:0:b300:c:c:b1100:f - 0.541448355
r:0:b300:c:c:b1100:c - 0.458551556
r:0:b300:c:b648 - 0.351699889
r:0:b300:c:b648:f - 0.213614002
r:0:b300:c:b648:c - 0.599462867
r:0:b300:c:b648:c:c - 0.227397561
r:0:b300:c:b648:c:c:c - 0.237757564
r:0:b300:c:b648:c:c:b1100 - 0.76224184
r:0:b300:c:b648:c:c:b1100:f - 0.505358458
r:0:b300:c:b648:c:c:b1100:c - 0.494642377
r:0:b300:c:b648:c:b1100 - 0.772601843
r:0:b300:c:b648:c:b1100:f - 0.233262941
r:0:b300:c:b648:c:b1100:c - 0.766738474
r:0:b300:c:b648:b1100 - 0.18692176
r:0:b300:c:b648:b1100:f - 0.156889245
r:0:b300:c:b648:b1100:c - 0.8431108
r:0:b300:c:b1100 - 0.230126366
r:0:b300:c:b1100:f - 0.317753106
r:0:b300:c:b1100:c - 0.68224597
r:0:b300:b600 - 0.011390755
r:0:b300:b600:f - 0.36582014
r:0:b300:b600:c - 0.0726649389
r:0:b300:b600:c:c - 0.211523697
r:0:b300:b600:c:c:c - 0.0836639479
r:0:b300:b600:c:c:c:c - 0.489865214
r:0:b300:b600:c:c:c:c:c - 0.366993755
r:0:b300:b600:c:c:c:c:b1100 - 0.633007109
r:0:b300:b600:c:c:c:c:b1100:f - 0.561597288
r:0:b300:b600:c:c:c:c:b1100:c - 0.43840161
r:0:b300:b600:c:c:c:b1100 - 0.510136008
r:0:b300:b600:c:c:c:b1100:f - 0.383909076
r:0:b300:b600:c:c:c:b1100:c - 0.616091132
r:0:b300:b600:c:c:b1100 - 0.91633606
r:0:b300:b600:c:c:b1100:f - 0.690550029
r:0:b300:b600:c:c:b1100:c - 0.30945012
r:0:b300:b600:c:b1100 - 0.788476229
r:0:b300:b600:c:b1100:f - 0.0520528927
r:0:b300:b600:c:b1100:c - 0.947947085
r:0:b300:b600:b1100 - 0.561514258
r:0:b300:b600:b1100:f - 0.0480331704
r:0:b300:b600:b1100:c - 0.951966941
r:0:b300:b1100 - 0.085307695
r:0:b300:b1100:f - 0.362034798
r:0:b300:b1100:c - 0.637965262
r:0:b390 - 0.00169763004
r:0:b390:f - 0.415722221
r:0:b390:c - 0.334039152
r:0:b390:c:c - 0.445055246
r:0:b390:c:c:c - 0.597667038
r:0:b390:c:c:c:c - 0.771951258
r:0:b390:c:c:c:c:c - 0.322066963
r:0:b390:c:c:c:c:b1100 - 0.67793268
r:0:b390:c:c:c:c:b1100:f - 0.688670397
r:0:b390:c:c:c:c:b1100:c - 0.311329305
r:0:b390:c:c:c:b1100 - 0.228049561
r:0:b390:c:c:c:b1100:f - 0.378251612
r:0:b390:c:c:c:b1100:c - 0.621747732
r:0:b390:c:c:b1100 - 0.402325422
r:0:b390:c:c:b1100:f - 0.543038547
r:0:b390:c:c:b1100:c - 0.456961483
r:0:b390:c:b1100 - 0.554944634
r:0:b390:c:b1100:f - 0.296872735
r:0:b390:c:b1100:c - 0.703126252
r:0:b390:b1100 - 0.250232905
r:0:b390:b1100:f - 0.322239637
r:0:b390:b1100:c - 0.677760422
r:0:b600 - 0.000869531999
r:0:b600:f - 0.516556382
r:0:b600:c - 0.00416831812
r:0:b600:c:c - 0.439237237
r:0:b600:c:c:c - 0.221601591
r:0:b600:c:c:c:c - 0.698881507
r:0:b600:c:c:c:c:c - 0.217549205
r:0:b600:c:c:c:c:b1100 - 0.782449484
r:0:b600:c:c:c:c:b1100:f - 0.595929503
r:0:b600:c:c:c:c:b1100:c - 0.404070407
r:0:b600:c:c:c:b1100 - 0.301119655
r:0:b600:c:c:c:b1100:f - 0.242802501
r:0:b600:c:c:c:b1100:c - 0.757197738
r:0:b600:c:c:b1100 - 0.778398573
r:0:b600:c:c:b1100:f - 0.481870264
r:0:b600:c:c:b1100:c - 0.518129647
r:0:b600:c:b1100 - 0.560762703
r:0:b600:c:b1100:f - 0.0587552376
r:0:b600:c:b1100:c - 0.941245317
r:0:b600:b1100 - 0.479275495
r:0:b600:b1100:f - 0.208804101
r:0:b600:b1100:c - 0.791195989
r:0:b1100 - 0.00240264856
r:0:b1100:f - 0.5345397
r:0:b1100:c - 0.465459883
END
